order_id,customer_id,order_date,amount,status
2043,380,2024-04-10,431.22,Delivered
2044,184,2024-10-17,177.79,Cancelled
2045,882,2024-12-22,95.93,Shipped
2046,249,2023-07-25,11.41,Pending
2047,400,2023-07-28,162.61,Pending
2048,803,2024-01-18,392.36,Pending
2049,152,2023-12-13,157.84,Delivered
2050,798,2024-09-18,515.0,Shipped
2051,957,2024-04-11,786.99,Delivered
2052,697,2024-11-25,856.19,Pending
2053,824,2025-04-09,581.36,Pending
2054,397,2024-01-14,480.02,Pending
2055,443,2023-10-10,188.14,Delivered
2056,624,2025-04-02,617.99,Shipped
2057,965,2024-07-19,574.4,Delivered
2058,553,2025-04-03,362.87,Delivered
2059,605,2024-03-07,940.23,Shipped
2060,817,2024-09-30,940.91,Shipped
2061,675,2024-01-06,158.64,Pending
2062,504,2025-06-02,808.76,Cancelled
2063,567,2024-06-10,430.95,Cancelled
2064,658,2023-11-10,716.82,Cancelled
2065,758,2024-06-30,579.95,Cancelled
2066,331,2025-01-06,134.2,Shipped
2067,980,2024-08-14,281.54,Pending
2068,445,2024-03-09,624.39,Shipped
2069,169,2024-01-22,68.64,Cancelled
2070,414,2025-05-18,226.99,Shipped
2071,249,2023-06-20,336.23,Cancelled
2072,514,2025-03-04,993.22,Pending
2073,415,2023-08-19,607.68,Pending
2074,512,2024-11-27,995.23,Cancelled
2075,470,2024-03-14,412.71,Pending
2076,851,2023-07-31,672.06,Shipped
2077,543,2024-07-23,323.22,Delivered
2078,49,2024-02-10,288.93,Delivered
2079,48,2024-03-24,767.95,Delivered
2080,26,2023-08-28,416.96,Pending
2081,509,2023-10-03,64.35,Shipped
2082,218,2024-05-22,586.84,Pending
2083,725,2024-11-21,104.29,Shipped
2084,490,2024-01-20,926.87,Shipped
2085,299,2023-07-14,813.09,Delivered
2086,599,2023-12-19,32.7,Delivered
2087,178,2024-07-25,877.45,Pending
2088,906,2023-11-13,572.56,Cancelled
2089,481,2024-04-04,500.65,Pending
2090,300,2024-10-03,310.18,Delivered
2091,613,2023-11-20,334.66,Cancelled
2092,606,2025-06-01,439.57,Cancelled
2093,901,2024-11-30,726.62,Delivered
2094,766,2023-09-12,86.02,Delivered
2095,156,2024-03-02,970.95,Delivered
2096,902,2023-10-27,611.32,Pending
2097,71,2024-10-08,211.94,Shipped
2098,762,2024-11-10,487.33,Cancelled
2099,65,2025-06-01,610.67,Delivered
2100,878,2025-03-27,185.03,Delivered
2101,379,2024-05-07,434.99,Cancelled
2102,696,2024-11-29,619.61,Cancelled
2103,664,2024-10-10,456.81,Delivered
2104,382,2025-05-11,826.58,Delivered
2105,274,2023-09-26,439.02,Cancelled
2106,976,2023-09-30,450.76,Delivered
2107,334,2024-01-06,288.11,Shipped
2108,198,2024-06-17,562.4,Pending
2109,432,2023-07-30,467.11,Shipped
2110,105,2024-02-17,303.46,Delivered
2111,831,2024-11-21,52.66,Delivered
2112,275,2024-03-16,293.23,Shipped
2113,344,2024-01-26,996.34,Shipped
2114,325,2025-05-23,547.84,Pending
2115,517,2024-08-23,44.08,Cancelled
2116,207,2024-12-16,814.99,Pending
2117,172,2025-06-11,825.7,Pending
2118,118,2024-01-25,990.48,Shipped
2119,614,2023-11-29,388.5,Cancelled
2120,227,2024-05-30,857.21,Shipped
2121,779,2023-07-20,558.89,Shipped
2122,112,2024-06-26,130.53,Shipped
2123,631,2025-04-18,616.76,Cancelled
2124,518,2025-03-03,88.16,Shipped
2125,726,2025-05-09,277.49,Cancelled
2126,211,2025-04-18,654.55,Delivered
2127,932,2024-02-02,137.09,Pending
2128,499,2024-08-24,479.91,Delivered
2129,447,2023-12-31,685.78,Pending
2130,364,2024-08-04,384.06,Pending
2131,532,2024-05-19,940.58,Pending
2132,370,2025-01-15,737.58,Shipped
2133,30,2024-10-26,204.93,Cancelled
2134,655,2024-05-17,556.54,Shipped
2135,894,2024-10-20,265.62,Delivered
2136,194,2023-07-16,386.56,Shipped
2137,644,2023-11-17,953.97,Delivered
2138,588,2024-12-18,732.22,Delivered
2139,827,2025-03-04,784.73,Shipped
2140,814,2024-01-11,567.06,Delivered
2141,434,2024-01-09,573.56,Shipped
2142,735,2023-10-10,904.47,Delivered
2143,851,2024-02-25,369.0,Pending
2144,635,2023-07-20,326.07,Pending
2145,911,2025-04-22,999.75,Cancelled
2146,557,2023-11-15,51.02,Cancelled
2147,678,2024-07-06,903.49,Pending
2148,113,2024-03-08,533.24,Shipped
2149,590,2024-02-22,940.83,Cancelled
2150,515,2024-02-03,781.59,Delivered
2151,624,2024-03-22,366.93,Shipped
2152,823,2025-03-09,250.36,Pending
2153,398,2023-08-25,208.93,Delivered
2154,856,2024-06-04,574.96,Pending
2155,42,2025-06-10,510.67,Cancelled
2156,734,2024-09-02,639.98,Cancelled
2157,728,2025-02-09,613.5,Pending
2158,627,2025-05-31,54.72,Cancelled
2159,47,2025-03-11,838.13,Delivered
2160,646,2024-06-15,813.73,Cancelled
2161,756,2024-02-18,183.35,Shipped
2162,97,2025-06-02,525.25,Delivered
2163,181,2024-08-09,282.73,Pending
2164,256,2025-03-14,793.29,Cancelled
2165,172,2024-11-05,907.54,Delivered
2166,643,2024-03-31,859.05,Pending
2167,762,2024-05-06,899.3,Pending
2168,681,2024-07-19,369.77,Delivered
2169,854,2024-09-28,673.16,Cancelled
2170,106,2024-05-23,353.79,Pending
2171,752,2024-01-21,538.71,Cancelled
2172,808,2024-01-27,525.97,Shipped
2173,354,2025-05-27,935.24,Shipped
2174,41,2024-07-17,32.9,Delivered
2175,817,2024-05-06,655.93,Shipped
2176,63,2024-10-27,454.25,Delivered
2177,256,2024-03-13,228.66,Shipped
2178,640,2024-05-29,588.43,Cancelled
2179,280,2025-01-31,263.23,Shipped
2180,98,2023-08-20,510.98,Cancelled
2181,424,2023-08-25,510.7,Cancelled
2182,818,2024-10-08,304.28,Cancelled
2183,411,2024-07-02,653.86,Shipped
2184,407,2025-05-21,149.75,Pending
2185,763,2025-01-09,288.7,Cancelled
2186,850,2023-12-18,169.8,Shipped
2187,602,2024-05-02,175.15,Pending
2188,543,2024-01-01,544.5,Cancelled
2189,944,2025-04-08,755.5,Shipped
2190,222,2023-12-04,311.61,Delivered
2191,269,2025-02-05,205.6,Cancelled
2192,823,2024-07-17,700.5,Delivered
2193,749,2025-02-05,111.45,Cancelled
2194,223,2025-02-13,962.86,Cancelled
2195,135,2024-08-27,667.97,Cancelled
2196,89,2024-05-10,397.13,Pending
2197,9,2024-12-14,422.74,Shipped
2198,199,2024-03-19,588.48,Shipped
2199,221,2024-08-17,713.31,Delivered
2200,44,2024-05-30,26.85,Pending
2201,764,2025-01-09,868.98,Delivered
2202,345,2025-04-04,979.13,Cancelled
2203,830,2024-04-08,965.85,Shipped
2204,239,2024-10-11,281.22,Pending
2205,24,2024-04-06,998.55,Shipped
2206,480,2024-05-23,185.51,Cancelled
2207,122,2023-12-13,302.54,Delivered
2208,48,2024-02-22,556.34,Pending
2209,913,2023-12-16,387.99,Shipped
2210,59,2024-12-27,477.34,Delivered
2211,224,2023-11-11,827.07,Cancelled
2212,49,2024-09-16,122.16,Delivered
2213,69,2025-05-29,449.66,Cancelled
2214,480,2023-08-16,504.78,Shipped
2215,785,2023-09-10,336.23,Delivered
2216,404,2024-07-15,402.09,Cancelled
2217,8,2025-06-08,642.85,Delivered
2218,535,2024-04-06,406.17,Delivered
2219,748,2023-12-19,849.95,Shipped
2220,180,2023-08-21,861.47,Cancelled
2221,296,2025-04-12,125.3,Shipped
2222,452,2024-01-12,603.78,Cancelled
2223,991,2024-12-28,89.44,Shipped
2224,584,2023-09-18,923.41,Shipped
2225,242,2024-10-29,353.3,Delivered
2226,648,2024-09-11,412.77,Cancelled
2227,454,2024-07-04,836.64,Pending
2228,136,2023-11-19,184.4,Shipped
2229,912,2025-03-03,467.55,Shipped
2230,114,2025-05-22,980.2,Shipped
2231,846,2023-10-03,338.7,Pending
2232,147,2025-05-04,701.42,Shipped
2233,310,2025-05-19,746.68,Pending
2234,49,2023-07-12,833.04,Shipped
2235,740,2025-06-18,458.99,Shipped
2236,170,2024-01-31,589.09,Pending
2237,774,2024-02-06,426.78,Delivered
2238,943,2025-04-07,29.98,Pending
2239,16,2023-07-31,517.88,Cancelled
2240,390,2023-07-26,141.09,Pending
2241,94,2024-03-27,367.59,Pending
2242,135,2024-02-16,706.78,Delivered
2243,888,2024-12-30,529.65,Delivered
2244,326,2023-11-03,507.13,Delivered
2245,880,2025-02-04,22.03,Shipped
2246,242,2024-03-30,234.03,Shipped
2247,161,2024-01-31,627.93,Cancelled
2248,2,2024-01-01,764.66,Pending
2249,487,2024-08-12,558.62,Cancelled
2250,154,2024-06-17,225.82,Pending
2251,620,2024-10-07,745.94,Shipped
2252,696,2025-01-30,484.16,Cancelled
2253,408,2023-12-08,609.48,Pending
2254,438,2025-03-18,753.81,Cancelled
2255,279,2023-07-11,586.46,Pending
2256,120,2025-04-19,979.86,Pending
2257,74,2023-09-07,585.26,Shipped
2258,326,2024-09-29,692.02,Pending
2259,68,2023-11-17,657.09,Delivered
2260,93,2024-09-05,950.17,Pending
2261,642,2024-09-08,419.39,Shipped
2262,197,2024-11-24,314.36,Pending
2263,81,2025-04-22,627.55,Delivered
2264,315,2023-06-22,10.68,Cancelled
2265,713,2023-06-29,881.31,Cancelled
2266,157,2024-06-14,89.59,Delivered
2267,41,2024-03-08,718.76,Delivered
2268,441,2025-04-21,143.7,Pending
2269,868,2025-02-26,93.04,Cancelled
2270,259,2023-10-01,970.84,Delivered
2271,625,2023-11-22,936.18,Pending
2272,760,2024-05-25,108.21,Delivered
2273,897,2024-03-24,87.54,Pending
2274,288,2024-11-04,615.37,Pending
2275,301,2024-09-10,675.18,Cancelled
2276,500,2024-03-31,618.13,Shipped
2277,600,2024-08-29,118.32,Cancelled
2278,16,2023-12-25,372.63,Shipped
2279,621,2024-07-30,724.1,Shipped
2280,275,2025-04-10,57.7,Shipped
2281,28,2024-07-02,145.06,Pending
2282,167,2023-10-16,248.56,Delivered
2283,112,2025-05-28,826.83,Shipped
2284,960,2025-01-15,268.78,Pending
2285,862,2025-06-04,712.77,Shipped
2286,215,2025-01-30,468.91,Cancelled
2287,901,2024-11-17,800.31,Cancelled
2288,668,2025-03-07,360.97,Shipped
2289,722,2023-07-08,388.02,Cancelled
2290,652,2025-03-15,568.23,Delivered
2291,880,2023-11-06,449.54,Cancelled
2292,687,2023-07-27,591.79,Shipped
2293,280,2024-06-13,525.82,Delivered
2294,259,2024-07-16,755.74,Delivered
2295,7,2025-02-28,729.06,Shipped
2296,408,2023-09-19,455.24,Pending
2297,521,2024-12-19,946.65,Delivered
2298,954,2023-08-24,190.75,Pending
2299,675,2024-12-14,16.18,Pending
2300,384,2023-12-21,747.1,Cancelled
2301,311,2024-01-02,594.91,Delivered
2302,845,2025-03-17,879.46,Delivered
2303,870,2025-05-18,604.83,Pending
2304,628,2024-08-04,615.53,Shipped
2305,439,2024-02-07,861.9,Cancelled
2306,637,2024-03-25,416.7,Delivered
2307,849,2024-05-13,790.56,Cancelled
2308,144,2023-08-10,976.11,Shipped
2309,121,2023-12-20,680.78,Pending
2310,221,2025-06-15,385.84,Cancelled
2311,106,2023-10-06,300.39,Pending
2312,239,2025-06-13,630.75,Shipped
2313,596,2024-02-17,540.79,Pending
2314,924,2024-06-18,650.5,Shipped
2315,319,2024-01-01,690.93,Cancelled
2316,514,2023-07-17,756.96,Cancelled
2317,743,2023-06-29,779.95,Cancelled
2318,443,2024-10-10,732.54,Shipped
2319,511,2023-09-18,175.41,Cancelled
2320,423,2025-04-04,874.98,Shipped
2321,935,2025-06-01,214.34,Pending
2322,76,2025-04-21,29.21,Cancelled
2323,855,2025-01-27,76.91,Shipped
2324,597,2024-11-13,716.62,Delivered
2325,792,2024-09-20,752.71,Pending
2326,720,2024-03-28,21.1,Pending
2327,163,2024-10-12,771.11,Shipped
2328,977,2024-05-10,860.34,Pending
2329,965,2023-08-07,816.97,Delivered
2330,771,2023-09-29,363.51,Delivered
2331,635,2024-05-29,883.19,Delivered
2332,94,2024-06-05,970.73,Cancelled
2333,851,2024-04-01,817.04,Pending
2334,820,2023-09-28,41.39,Pending
2335,887,2023-11-03,667.93,Shipped
2336,603,2024-12-05,796.82,Delivered
2337,139,2023-12-18,845.04,Delivered
2338,726,2023-10-19,556.78,Pending
2339,913,2025-05-10,177.06,Cancelled
2340,594,2024-12-30,669.41,Shipped
2341,464,2024-08-07,616.55,Pending
2342,583,2023-09-19,173.5,Cancelled
2343,340,2023-08-01,406.55,Cancelled
2344,448,2025-05-05,174.43,Shipped
2345,213,2024-05-22,717.9,Cancelled
2346,720,2023-09-30,16.53,Cancelled
2347,121,2024-07-12,125.79,Pending
2348,981,2024-02-10,71.59,Shipped
2349,162,2024-09-10,764.88,Cancelled
2350,500,2024-12-15,779.55,Shipped
2351,652,2023-09-21,429.39,Shipped
2352,91,2024-12-01,954.18,Pending
2353,193,2023-08-21,785.34,Cancelled
2354,833,2024-06-17,726.1,Cancelled
2355,430,2024-11-07,278.16,Shipped
2356,209,2023-12-14,893.37,Delivered
2357,51,2024-12-28,871.6,Shipped
2358,847,2024-04-10,638.7,Pending
2359,15,2025-05-01,911.84,Pending
2360,105,2023-07-28,458.26,Pending
2361,694,2025-04-25,71.09,Shipped
2362,553,2024-11-21,407.2,Delivered
2363,752,2024-12-23,818.56,Delivered
2364,217,2024-04-15,683.08,Delivered
2365,206,2024-01-30,739.25,Shipped
2366,654,2024-02-25,183.29,Shipped
2367,39,2023-12-08,35.65,Delivered
2368,151,2025-01-04,189.12,Cancelled
2369,849,2024-11-22,446.39,Pending
2370,424,2024-06-03,891.21,Delivered
2371,375,2024-07-17,264.08,Delivered
2372,919,2024-11-11,697.35,Shipped
2373,216,2023-12-21,974.65,Pending
2374,421,2024-05-28,391.01,Pending
2375,237,2024-03-13,117.35,Shipped
2376,659,2023-07-29,206.28,Pending
2377,951,2025-05-07,76.0,Cancelled
2378,864,2024-09-20,646.18,Pending
2379,681,2023-11-04,772.08,Cancelled
2380,706,2023-08-24,34.36,Delivered
2381,99,2024-06-24,740.17,Pending
2382,850,2024-05-31,555.83,Delivered
2383,751,2023-09-02,808.8,Delivered
2384,498,2023-07-07,827.3,Pending
2385,533,2024-09-25,434.0,Shipped
2386,832,2024-03-27,550.43,Delivered
2387,15,2024-09-04,173.56,Shipped
2388,492,2024-12-13,499.29,Delivered
2389,719,2025-02-09,104.83,Shipped
2390,237,2024-08-22,184.88,Delivered
2391,297,2023-12-20,103.35,Pending
2392,202,2024-04-30,136.67,Pending
2393,152,2023-06-23,935.02,Cancelled
2394,120,2023-10-27,568.01,Shipped
2395,877,2024-08-13,36.36,Shipped
2396,389,2024-07-13,602.6,Cancelled
2397,332,2024-01-25,578.81,Pending
2398,758,2024-05-09,124.55,Shipped
2399,695,2024-04-14,370.13,Cancelled
2400,752,2024-02-09,311.59,Pending
2401,17,2023-12-01,786.41,Shipped
2402,186,2025-05-21,538.42,Shipped
2403,557,2023-08-29,622.58,Shipped
2404,76,2024-05-24,318.39,Cancelled
2405,692,2024-10-03,312.52,Delivered
2406,40,2023-10-20,630.33,Delivered
2407,492,2024-02-05,505.11,Delivered
2408,141,2023-10-19,467.01,Delivered
2409,350,2024-12-14,365.69,Shipped
2410,370,2023-08-11,702.5,Shipped
2411,193,2023-12-13,504.75,Pending
2412,852,2024-07-26,772.7,Cancelled
2413,173,2024-10-19,134.65,Cancelled
2414,917,2024-11-07,716.35,Delivered
2415,623,2024-05-05,137.32,Pending
2416,175,2025-01-14,157.82,Delivered
2417,45,2024-04-10,621.36,Delivered
2418,386,2024-05-08,51.83,Delivered
2419,575,2025-02-08,913.82,Delivered
2420,339,2023-07-09,229.84,Pending
2421,840,2024-04-07,92.34,Cancelled
2422,145,2024-02-21,326.14,Cancelled
2423,727,2023-11-06,349.02,Cancelled
2424,321,2024-05-18,22.1,Shipped
2425,251,2025-01-26,249.83,Pending
2426,292,2025-05-18,147.91,Shipped
2427,295,2023-07-03,193.37,Delivered
2428,127,2023-09-01,732.75,Pending
2429,504,2023-09-28,230.64,Delivered
2430,709,2025-03-02,354.93,Cancelled
2431,29,2023-11-26,716.16,Shipped
2432,907,2023-11-12,492.89,Shipped
2433,475,2024-05-15,923.39,Pending
2434,329,2024-08-12,422.19,Shipped
2435,594,2024-12-31,899.29,Shipped
2436,940,2024-09-25,356.03,Delivered
2437,48,2024-02-05,903.35,Shipped
2438,981,2025-01-28,808.5,Shipped
2439,22,2024-10-02,223.48,Delivered
2440,224,2025-04-18,123.35,Pending
2441,287,2023-07-23,215.45,Delivered
2442,840,2024-12-24,248.56,Cancelled
2443,408,2023-09-30,258.84,Shipped
2444,751,2025-05-27,234.39,Delivered
2445,143,2025-05-23,787.82,Shipped
2446,690,2024-11-15,991.08,Delivered
2447,380,2024-03-23,565.79,Cancelled
2448,16,2023-07-15,405.86,Shipped
2449,300,2025-05-28,929.38,Shipped
2450,248,2024-08-17,388.16,Cancelled
2451,358,2024-05-23,945.8,Cancelled
2452,428,2024-03-24,472.32,Shipped
2453,253,2024-02-05,110.93,Delivered
2454,218,2024-10-24,321.09,Pending
2455,937,2024-11-30,985.07,Shipped
2456,728,2023-08-27,88.83,Delivered
2457,864,2025-05-18,842.14,Pending
2458,157,2024-06-19,217.12,Pending
2459,272,2024-03-26,281.58,Delivered
2460,810,2025-01-14,82.21,Pending
2461,921,2024-07-03,499.12,Delivered
2462,169,2023-10-29,278.35,Cancelled
2463,381,2023-08-10,70.53,Cancelled
2464,769,2025-04-11,342.01,Cancelled
2465,956,2023-12-15,455.03,Delivered
2466,668,2024-03-11,783.94,Pending
2467,422,2023-08-05,418.41,Pending
2468,274,2023-07-04,144.78,Pending
2469,984,2023-10-12,184.38,Cancelled
2470,982,2023-12-20,333.42,Cancelled
2471,544,2025-03-21,338.06,Shipped
2472,855,2023-09-16,542.42,Pending
2473,671,2025-02-14,447.97,Delivered
2474,572,2024-09-15,714.49,Shipped
2475,791,2024-01-01,397.65,Delivered
2476,711,2024-09-07,88.37,Delivered
2477,755,2023-12-15,292.11,Shipped
2478,40,2025-04-21,591.79,Delivered
2479,444,2023-09-19,11.96,Shipped
2480,114,2024-07-11,118.14,Shipped
2481,863,2025-02-20,398.24,Delivered
2482,743,2024-06-27,846.01,Shipped
2483,485,2024-03-15,608.29,Pending
2484,215,2023-11-17,100.82,Cancelled
2485,7,2024-03-13,981.05,Shipped
2486,318,2024-08-23,542.84,Shipped
2487,811,2023-06-22,550.13,Pending
2488,886,2023-11-25,286.33,Delivered
2489,531,2023-09-23,759.04,Shipped
2490,527,2024-05-30,239.92,Pending
2491,145,2025-05-15,522.59,Delivered
2492,318,2025-04-23,30.4,Delivered
2493,58,2024-04-20,252.91,Delivered
2494,366,2023-11-14,834.0,Shipped
2495,615,2023-09-27,376.05,Shipped
2496,339,2025-04-07,896.87,Shipped
2497,116,2024-09-19,642.62,Pending
2498,152,2025-02-12,734.4,Delivered
2499,254,2024-06-02,426.19,Pending
2500,380,2023-12-15,531.92,Delivered
2501,327,2024-02-26,601.28,Delivered
2502,410,2024-04-04,175.62,Shipped
2503,300,2023-11-15,879.09,Pending
2504,275,2024-04-25,265.26,Pending
2505,520,2023-10-10,290.99,Delivered
2506,403,2025-04-21,486.47,Shipped
2507,837,2024-04-22,34.15,Shipped
2508,46,2025-04-16,179.22,Shipped
2509,943,2023-07-21,823.59,Cancelled
2510,80,2024-02-12,483.25,Cancelled
2511,580,2024-12-26,543.46,Cancelled
2512,93,2025-01-11,878.66,Cancelled
2513,278,2023-11-04,594.49,Cancelled
2514,451,2025-04-03,894.67,Shipped
2515,936,2023-12-19,83.04,Delivered
2516,176,2024-01-03,220.49,Cancelled
2517,459,2023-08-17,358.69,Pending
2518,260,2023-12-19,148.21,Shipped
2519,735,2025-04-21,915.4,Shipped
2520,829,2023-08-01,925.42,Shipped
2521,15,2025-05-03,696.77,Cancelled
2522,202,2023-11-24,716.1,Pending
2523,482,2023-08-05,130.23,Shipped
2524,525,2024-03-30,274.72,Shipped
2525,73,2024-02-18,491.05,Delivered
2526,479,2024-10-14,234.37,Shipped
2527,990,2024-07-03,953.99,Cancelled
2528,616,2024-01-15,618.39,Shipped
2529,744,2025-05-12,459.67,Cancelled
2530,156,2024-01-28,14.32,Shipped
2531,447,2024-07-07,374.84,Delivered
2532,847,2024-07-26,229.49,Pending
2533,925,2023-08-18,554.31,Cancelled
2534,140,2024-08-15,100.44,Shipped
2535,428,2025-04-21,348.47,Shipped
2536,737,2023-09-27,169.26,Shipped
2537,617,2024-10-26,991.05,Shipped
2538,263,2024-03-02,672.67,Pending
2539,784,2023-07-28,448.99,Pending
2540,883,2024-03-07,584.39,Cancelled
2541,921,2025-04-05,446.48,Shipped
2542,650,2024-12-14,290.65,Pending
2543,20,2024-05-11,326.61,Cancelled
2544,519,2025-04-30,733.35,Shipped
2545,501,2023-09-29,900.61,Pending
2546,814,2024-01-06,974.02,Shipped
2547,609,2024-02-21,122.21,Cancelled
2548,195,2024-11-01,311.31,Shipped
2549,598,2024-01-23,817.51,Cancelled
2550,910,2024-09-22,248.18,Cancelled
2551,640,2024-05-06,398.84,Delivered
2552,387,2024-08-02,387.83,Cancelled
2553,80,2023-10-10,539.9,Delivered
2554,859,2024-03-17,559.54,Cancelled
2555,743,2025-02-05,357.1,Cancelled
2556,44,2025-02-24,873.06,Pending
2557,942,2025-05-19,582.36,Pending
2558,222,2024-05-02,274.69,Pending
2559,772,2024-09-29,522.81,Delivered
2560,483,2024-09-22,795.87,Pending
2561,477,2024-11-18,722.2,Cancelled
2562,823,2024-07-03,773.8,Pending
2563,29,2024-12-26,741.68,Cancelled
2564,868,2023-06-22,345.32,Pending
2565,305,2024-11-13,754.09,Shipped
2566,173,2024-02-21,796.44,Shipped
2567,628,2025-01-05,418.28,Delivered
2568,927,2023-10-16,399.06,Delivered
2569,931,2025-06-11,757.06,Cancelled
2570,964,2024-10-03,940.23,Pending
2571,83,2025-05-28,24.33,Pending
2572,468,2023-11-12,713.31,Delivered
2573,799,2024-07-23,150.81,Cancelled
2574,255,2024-09-23,535.99,Delivered
2575,330,2024-12-09,63.95,Cancelled
2576,54,2025-04-21,782.76,Cancelled
2577,631,2023-11-19,440.26,Shipped
2578,530,2023-10-19,578.27,Delivered
2579,680,2024-04-07,724.08,Cancelled
2580,660,2023-09-20,419.85,Delivered
2581,1000,2024-05-12,190.32,Delivered
2582,92,2023-11-29,150.92,Delivered
2583,522,2023-11-11,212.79,Delivered
2584,302,2023-08-26,192.27,Delivered
2585,190,2025-01-09,683.9,Delivered
2586,232,2023-08-10,10.79,Pending
2587,888,2024-02-24,957.07,Cancelled
2588,109,2024-03-07,724.44,Pending
2589,722,2025-02-11,219.85,Delivered
2590,556,2024-02-20,661.39,Delivered
2591,484,2025-02-02,857.31,Shipped
2592,58,2024-10-16,205.09,Shipped
2593,909,2024-09-13,256.05,Shipped
2594,21,2024-12-26,990.68,Shipped
2595,434,2025-04-25,297.52,Shipped
2596,694,2023-08-22,997.45,Pending
2597,570,2025-01-18,651.44,Cancelled
2598,135,2024-10-30,638.17,Pending
2599,655,2023-06-26,486.25,Pending
2600,359,2024-06-16,504.59,Cancelled
2601,287,2024-05-26,267.94,Cancelled
2602,958,2025-01-28,922.49,Pending
2603,533,2025-04-04,614.93,Delivered
2604,296,2025-01-10,720.01,Pending
2605,221,2024-08-11,624.47,Delivered
2606,770,2025-01-05,149.6,Shipped
2607,376,2024-03-29,314.12,Shipped
2608,750,2023-11-23,788.04,Shipped
2609,242,2024-10-17,171.96,Delivered
2610,406,2024-07-31,206.31,Delivered
2611,946,2023-12-09,645.82,Delivered
2612,628,2023-06-21,956.43,Delivered
2613,380,2023-07-21,176.08,Pending
2614,219,2023-12-29,762.08,Delivered
2615,437,2024-05-11,577.49,Pending
2616,713,2023-07-27,263.99,Delivered
2617,865,2024-08-29,622.1,Shipped
2618,250,2024-08-24,764.19,Shipped
2619,962,2024-01-22,918.17,Shipped
2620,526,2024-07-25,671.4,Delivered
2621,666,2024-05-25,609.32,Shipped
2622,680,2025-04-08,165.01,Pending
2623,947,2023-07-11,906.66,Cancelled
2624,393,2025-02-18,79.92,Pending
2625,379,2024-12-02,267.17,Delivered
2626,208,2025-03-16,133.43,Pending
2627,531,2023-09-01,690.95,Cancelled
2628,351,2024-07-15,493.07,Shipped
2629,416,2023-08-21,67.8,Shipped
2630,668,2024-06-18,919.09,Shipped
2631,723,2023-07-29,866.46,Cancelled
2632,982,2024-09-09,699.04,Pending
2633,766,2023-11-13,548.42,Cancelled
2634,595,2025-01-22,980.8,Pending
2635,873,2024-06-08,535.57,Cancelled
2636,973,2025-02-09,501.2,Cancelled
2637,701,2023-09-16,981.11,Delivered
2638,206,2024-03-26,922.52,Cancelled
2639,232,2024-07-22,306.88,Pending
2640,544,2024-07-07,676.46,Cancelled
2641,475,2024-01-11,592.19,Shipped
2642,246,2024-12-22,146.0,Delivered
2643,953,2023-11-14,588.45,Pending
2644,938,2024-09-17,63.45,Pending
2645,456,2024-12-15,64.42,Shipped
2646,985,2024-01-31,853.97,Delivered
2647,828,2025-05-06,66.02,Pending
2648,667,2025-01-28,862.47,Cancelled
2649,347,2024-05-10,144.35,Delivered
2650,749,2024-06-06,60.44,Delivered
2651,6,2023-12-14,399.32,Delivered
2652,381,2024-11-27,532.26,Pending
2653,100,2024-09-28,353.76,Pending
2654,778,2023-07-13,447.23,Shipped
2655,676,2023-11-17,926.3,Cancelled
2656,501,2025-04-02,706.84,Shipped
2657,852,2023-08-30,823.39,Pending
2658,334,2024-09-23,560.41,Cancelled
2659,373,2024-05-12,493.77,Cancelled
2660,110,2023-11-08,694.51,Cancelled
2661,880,2024-05-20,59.47,Shipped
2662,672,2024-04-13,12.33,Shipped
2663,376,2024-06-16,286.5,Delivered
2664,319,2023-08-29,504.68,Delivered
2665,185,2025-04-07,137.79,Shipped
2666,310,2024-08-16,618.47,Delivered
2667,714,2024-05-17,156.99,Cancelled
2668,598,2025-02-03,679.86,Pending
2669,677,2024-11-12,644.88,Pending
2670,421,2024-09-28,46.16,Pending
2671,41,2024-12-25,244.27,Delivered
2672,225,2024-09-14,931.35,Pending
2673,788,2023-08-16,357.87,Shipped
2674,990,2024-05-14,219.02,Shipped
2675,744,2024-02-05,944.81,Delivered
2676,874,2025-05-01,528.7,Cancelled
2677,813,2024-07-18,325.47,Delivered
2678,189,2024-11-19,505.72,Cancelled
2679,914,2023-09-07,628.23,Delivered
2680,37,2025-05-31,455.33,Pending
2681,722,2024-12-12,217.64,Shipped
2682,132,2024-06-26,585.32,Delivered
2683,365,2024-07-16,952.95,Pending
2684,696,2023-09-26,987.55,Shipped
2685,438,2024-06-13,805.16,Pending
2686,866,2023-08-27,780.18,Delivered
2687,277,2024-04-18,528.19,Shipped
2688,942,2023-10-23,818.96,Pending
2689,475,2023-07-10,220.22,Shipped
2690,240,2024-07-12,623.5,Pending
2691,740,2024-11-29,530.44,Cancelled
2692,488,2025-04-24,768.27,Delivered
2693,536,2024-12-01,317.86,Cancelled
2694,559,2024-06-25,711.43,Delivered
2695,232,2025-05-28,734.02,Cancelled
2696,423,2023-09-19,729.07,Pending
2697,944,2023-11-30,625.99,Shipped
2698,391,2024-12-04,450.44,Pending
2699,574,2024-03-14,652.53,Shipped
2700,152,2023-12-24,46.62,Cancelled
2701,215,2025-01-02,783.16,Pending
2702,261,2024-08-05,776.11,Pending
2703,379,2024-12-16,592.35,Pending
2704,639,2023-10-21,886.07,Cancelled
2705,524,2023-09-20,169.68,Delivered
2706,775,2024-04-28,198.15,Pending
2707,415,2025-01-07,987.06,Pending
2708,19,2025-02-18,451.86,Cancelled
